Date,BLK Equity,SPXT Index,H15T1Y Index
8/29/2013,321.605,2917.96,0.14
8/30/2013,321.333,2908.96,0.13
9/3/2013,325.604,2921.23,0.14
9/4/2013,328.468,2945.62,0.14
9/5/2013,324.357,2949.27,0.16
9/6/2013,322.456,2949.8,0.14
9/9/2013,324.703,2979.45,0.12
9/10/2013,328.974,3001.36,0.13
9/11/2013,323.098,3010.94,0.12
9/12/2013,323.728,3001.62,0.13
9/13/2013,326.653,3009.79,0.13
9/16/2013,336.565,3026.94,0.13
9/17/2013,336.973,3039.75,0.12
9/18/2013,344.897,3076.81,0.11
9/19/2013,350.119,3071.61,0.1
9/20/2013,343.527,3049.47,0.11
9/23/2013,339.404,3035.09,0.1
9/24/2013,336.368,3027.52,0.1
9/25/2013,333.578,3019.31,0.1
9/26/2013,336.59,3030.41,0.09
9/27/2013,334.455,3018.24,0.1
9/30/2013,334.047,3000.18,0.1
10/1/2013,333.393,3024.38,0.1
10/2/2013,334.776,3022.95,0.11
10/3/2013,333.196,2995.81,0.11
10/4/2013,335.763,3017.05,0.11
10/7/2013,329.813,2991.39,0.12
10/8/2013,324.333,2955.41,0.15
10/9/2013,329.332,2957.4,0.15
10/10/2013,342.231,3022.43,0.14
10/11/2013,346.231,3041.43,0.14
10/14/2013,348.428,3053.84,0.14
10/15/2013,348.428,3032.27,0.16
10/16/2013,358.55,3074.54,0.15
10/17/2013,368.474,3095.42,0.13
10/18/2013,372.362,3115.77,0.12
10/21/2013,372.214,3116.09,0.11
10/22/2013,377.991,3133.98,0.1
10/23/2013,374.053,3119.2,0.11
10/24/2013,378.892,3129.41,0.12
10/25/2013,379.707,3143.16,0.11
10/28/2013,380.731,3147.36,0.11
10/29/2013,381.744,3165.11,0.11
10/30/2013,377.942,3149.93,0.11
10/31/2013,371.313,3138.09,0.1
11/1/2013,374.819,3147.21,0.1
11/4/2013,374.609,3158.47,0.09
11/5/2013,372.597,3149.96,0.1
11/6/2013,376.498,3165.13,0.11
11/7/2013,366.215,3124.12,0.11
11/8/2013,372.276,3166.11,0.12
11/11/2013,373.017,3168.41,0.12
11/12/2013,366.869,3161.1,0.13
11/13/2013,368.684,3187.64,0.13
11/14/2013,373.523,3203.65,0.13
11/15/2013,374.251,3217.2,0.13
11/18/2013,375.177,3205.46,0.13
11/19/2013,373.276,3199.51,0.14
11/20/2013,369.116,3188.04,0.12
11/21/2013,374.547,3214.16,0.12
11/22/2013,374.955,3230.54,0.12
11/25/2013,372.313,3226.53,0.14
11/26/2013,374.56,3227.36,0.13
11/27/2013,379.695,3236.14,0.13
11/29/2013,375.782,3233.72,0.13
12/2/2013,378.574,3225.06,0.13
12/3/2013,370.395,3214.95,0.13
12/4/2013,369.216,3211.59,0.14
12/5/2013,366.845,3197.76,0.13
12/6/2013,374.64,3233.99,0.13
12/9/2013,375.732,3239.99,0.13
12/10/2013,371.623,3229.72,0.14
12/11/2013,362.836,3193.52,0.13
12/12/2013,362.153,3182.33,0.14
12/13/2013,369.638,3182.07,0.14
12/16/2013,378.276,3202.22,0.13
12/17/2013,375.633,3192.33,0.14
12/18/2013,384.396,3245.59,0.13
12/19/2013,382.782,3244.15,0.13
12/20/2013,390.167,3259.79,0.13
12/23/2013,391.508,3277.62,0.14
12/24/2013,392.476,3287.55,0.14
12/26/2013,391.471,3303.15,0.13
12/27/2013,392.7,3302.66,0.12
12/30/2013,392.327,3302.3,0.13
12/31/2013,392.811,3315.59,0.13
1/2/2014,388.256,3286.69,0.13
1/3/2014,389.956,3285.68,0.13
1/6/2014,389.832,3277.48,0.12
1/7/2014,393.419,3297.45,0.13
1/8/2014,393.295,3297.74,0.13
1/9/2014,392.327,3298.87,0.13
1/10/2014,390.912,3306.49,0.12
1/13/2014,380.399,3265.27,0.11
1/14/2014,385.426,3300.61,0.11
1/15/2014,388.194,3317.75,0.13
1/16/2014,394.437,3313.36,0.11
1/17/2014,393.122,3300.51,0.11
1/21/2014,395.666,3309.74,0.12
1/22/2014,402.021,3312.04,0.11
1/23/2014,391.694,3282.64,0.11
1/24/2014,376.228,3214.13,0.11
1/27/2014,372.306,3198.57,0.11
1/28/2014,376.948,3218.21,0.11
1/29/2014,371.388,3185.7,0.11
1/30/2014,379.121,3221.78,0.1
1/31/2014,372.952,3200.95,0.1
2/3/2014,355.475,3127.87,0.11
2/4/2014,359.646,3151.94,0.12
2/5/2014,359.05,3146.49,0.12
2/6/2014,366.001,3187.25,0.13
2/7/2014,372.207,3229.64,0.12
2/10/2014,373.647,3234.79,0.12
2/11/2014,378.761,3270.74,0.12
2/12/2014,376.725,3271.47,0.12
2/13/2014,378.003,3290.82,0.12
2/14/2014,376.129,3306.92,0.11
2/18/2014,379.766,3311.27,0.12
2/19/2014,372.976,3289.83,0.11
2/20/2014,373.014,3310.27,0.12
2/21/2014,371.127,3304.36,0.12
2/24/2014,375.583,3324.84,0.11
2/25/2014,372.616,3320.43,0.11
2/26/2014,369.427,3321.15,0.11
2/27/2014,379.58,3338.05,0.11
2/28/2014,378.376,3347.38,0.12
3/3/2014,372.803,3322.85,0.12
3/4/2014,381.33,3373.64,0.12
3/5/2014,383.552,3374.1,0.13
3/6/2014,388.585,3380.49,0.12
3/7/2014,388.186,3382.57,0.13
3/10/2014,385.288,3381.22,0.12
3/11/2014,385.688,3364.17,0.13
3/12/2014,385.8,3366.07,0.12
3/13/2014,373.772,3327.11,0.12
3/14/2014,369.35,3317.81,0.12
3/17/2014,373.097,3349.71,0.13
3/18/2014,376.058,3373.98,0.13
3/19/2014,372.71,3353.29,0.15
3/20/2014,375.945,3373.6,0.14
3/21/2014,377.032,3363.72,0.14
3/24/2014,377.931,3347.36,0.14
3/25/2014,384.201,3362.44,0.13
3/26/2014,386.262,3339,0.12
3/27/2014,382.827,3333.23,0.12
3/28/2014,388.31,3348.83,0.13
3/31/2014,392.794,3375.51,0.13
4/1/2014,395.805,3399.51,0.13
4/2/2014,397.878,3409.8,0.12
4/3/2014,392.994,3406,0.11
4/4/2014,385.85,3363.41,0.11
4/7/2014,379.567,3327.27,0.11
4/8/2014,377.706,3340.84,0.11
4/9/2014,385.1,3377.61,0.1
4/10/2014,369.65,3307.08,0.09
4/11/2014,366.852,3276.04,0.09
4/14/2014,372.798,3302.98,0.1
4/15/2014,375.595,3325.3,0.11
4/16/2014,387.386,3360.27,0.11
4/17/2014,385.175,3365,0.11
4/21/2014,382.053,3377.75,0.11
4/22/2014,385.038,3391.58,0.11
4/23/2014,384.201,3384.5,0.11
4/24/2014,379.23,3390.39,0.1
4/25/2014,375.271,3362.95,0.11
4/28/2014,372.835,3374.04,0.1
4/29/2014,375.333,3390.16,0.11
4/30/2014,375.958,3400.46,0.11
5/1/2014,376.02,3400.2,0.1
5/2/2014,373.46,3395.61,0.1
5/5/2014,372.835,3402.23,0.11
5/6/2014,370.1,3371.72,0.1
5/7/2014,373.46,3392.1,0.1
5/8/2014,375.183,3388.29,0.1
5/9/2014,377.631,3394.05,0.1
5/12/2014,380.429,3427.01,0.09
5/13/2014,378.406,3429.3,0.1
5/14/2014,376.957,3413.84,0.1
5/15/2014,370.986,3382.52,0.09
5/16/2014,371.623,3395.21,0.09
5/19/2014,373.46,3408.52,0.09
5/20/2014,370.25,3386.48,0.09
5/21/2014,374.584,3414.45,0.09
5/22/2014,375.421,3422.99,0.09
5/23/2014,375.57,3437.58,0.1
5/27/2014,380.492,3458.19,0.09
5/28/2014,376.545,3454.88,0.1
5/29/2014,380.729,3473.86,0.1
5/30/2014,380.829,3480.29,0.1
6/2/2014,382.24,3483.14,0.1
6/3/2014,385.463,3482,0.1
6/4/2014,388.136,3489.21,0.1
6/5/2014,389.522,3512.21,0.1
6/6/2014,394.587,3528.98,0.11
6/9/2014,395.354,3532.47,0.11
6/10/2014,395.517,3531.62,0.11
6/11/2014,391.357,3519.52,0.11
6/12/2014,388.127,3495.57,0.1
6/13/2014,388.919,3506.58,0.11
6/16/2014,388.831,3509.54,0.11
6/17/2014,392.186,3517.23,0.11
6/18/2014,401.99,3544.42,0.1
6/19/2014,400.67,3549.44,0.09
6/20/2014,399.727,3555.6,0.09
6/23/2014,399.564,3555.14,0.1
6/24/2014,397.478,3532.57,0.12
6/25/2014,398.408,3549.96,0.11
6/26/2014,396.171,3546.38,0.11
6/27/2014,398.521,3553.35,0.1
6/30/2014,401.675,3552.18,0.11
7/1/2014,405.169,3576.55,0.11
7/2/2014,404.528,3579.11,0.12
7/3/2014,406.703,3598.73,0.11
7/7/2014,403.661,3584.75,0.12
7/8/2014,400.054,3560.53,0.11
7/9/2014,403.385,3577.28,0.11
7/10/2014,397.025,3562.49,0.1
7/11/2014,399.426,3568.08,0.11
7/14/2014,406.275,3585.37,0.11
7/15/2014,406.879,3578.46,0.11
7/16/2014,408.676,3593.91,0.11
7/17/2014,399.401,3551.73,0.1
7/18/2014,403.259,3588.21,0.1
7/21/2014,400.444,3579.99,0.11
7/22/2014,400.997,3597.95,0.11
7/23/2014,397.842,3604.3,0.11
7/24/2014,398.86,3606.1,0.11
7/25/2014,395.781,3588.68,0.11
7/28/2014,397.691,3589.73,0.11
7/29/2014,395.316,3573.65,0.12
7/30/2014,395.668,3574.45,0.13
7/31/2014,382.987,3503.19,0.12
8/1/2014,381.378,3493.18,0.13
8/4/2014,383.791,3518.31,0.12
8/5/2014,378.424,3484.56,0.12
8/6/2014,382.094,3485.67,0.11
8/7/2014,380.775,3467.14,0.11
8/8/2014,386.845,3507.21,0.1
8/11/2014,387.649,3517.53,0.1
8/12/2014,390.716,3511.96,0.1
8/13/2014,393.38,3536.42,0.1
8/14/2014,395.542,3551.97,0.1
8/15/2014,396.032,3552.17,0.09
8/18/2014,401.839,3582.7,0.1
8/19/2014,404.126,3601.33,0.11
8/20/2014,408.11,3610.49,0.12
8/21/2014,410.083,3621.23,0.1
8/22/2014,409.719,3614.5,0.1
8/25/2014,418.466,3631.86,0.11
8/26/2014,422.878,3635.71,0.12
8/27/2014,419.208,3636.64,0.11
8/28/2014,415.714,3630.98,0.11
8/29/2014,417.85,3643.34,0.09
9/2/2014,415.689,3641.52,0.1
9/3/2014,418.71,3639.35,0.11
9/4/2014,419.367,3633.87,0.1
9/5/2014,420.644,3652.26,0.1
9/8/2014,420.227,3641.66,0.1
9/9/2014,415.208,3617.89,0.11
9/10/2014,417.003,3631.45,0.11
9/11/2014,415.297,3635.66,0.11
9/12/2014,416.005,3614.06,0.11
9/15/2014,413.325,3611.52,0.11
9/16/2014,414.867,3638.6,0.13
9/17/2014,416.852,3643.4,0.12
9/18/2014,421.744,3661.73,0.12
9/19/2014,419.393,3660.03,0.11
9/22/2014,414.159,3630.7,0.1
9/23/2014,410.935,3610.1,0.1
9/24/2014,415.916,3638.44,0.11
9/25/2014,406.46,3579.61,0.1
9/26/2014,423.59,3610.98,0.11
9/29/2014,418.002,3602.09,0.11
9/30/2014,415.057,3592.25,0.13
10/1/2014,408.634,3544.98,0.1
10/2/2014,409.077,3545.3,0.1
10/3/2014,413.489,3584.94,0.11
10/6/2014,412.275,3579.42,0.11
10/7/2014,403.085,3525.29,0.1
10/8/2014,410.72,3588.07,0.1
10/9/2014,398.483,3514.12,0.1
10/10/2014,390.468,3474.23,0.1
10/13/2014,384.198,3417.01,0.1
10/14/2014,387.775,3422.43,0.09
10/15/2014,392.364,3395.03,0.1
10/16/2014,392.769,3395.64,0.1
10/17/2014,399.077,3439.39,0.11
10/20/2014,395.854,3470.89,0.1
10/21/2014,403.477,3538.9,0.1
10/22/2014,399.33,3513.47,0.11
10/23/2014,407.168,3556.7,0.11
10/24/2014,410.695,3581.82,0.11
10/27/2014,410.594,3576.47,0.11
10/28/2014,416.397,3619.16,0.11
10/29/2014,419.696,3614.53,0.11
10/30/2014,421.264,3637.3,0.11
10/31/2014,431.225,3679.99,0.11
11/3/2014,428.305,3679.58,0.12
11/4/2014,431.756,3669.18,0.11
11/5/2014,435.195,3691.38,0.11
11/6/2014,439.468,3706.45,0.12
11/7/2014,444.335,3708.46,0.12
11/10/2014,443.349,3720.25,0.13
11/11/2014,443.968,3722.84,0.13
11/12/2014,442.338,3721.3,0.14
11/13/2014,440.669,3723.58,0.15
11/14/2014,439.569,3724.92,0.15
11/17/2014,438.646,3727.86,0.15
11/18/2014,439.86,3747.74,0.14
11/19/2014,437.862,3742.35,0.15
11/20/2014,439.354,3749.87,0.14
11/21/2014,449.935,3770.03,0.14
11/24/2014,449.784,3780.88,0.14
11/25/2014,451.339,3776.94,0.14
11/26/2014,452.084,3788.42,0.14
11/28/2014,453.943,3778.96,0.13
12/1/2014,451.263,3753.31,0.13
12/2/2014,452.28,3777.47,0.14
12/3/2014,453.627,3792.69,0.15
12/4/2014,458.482,3788.34,0.14
12/5/2014,463.173,3794.68,0.18
12/8/2014,462.194,3767.7,0.18
12/9/2014,461.063,3766.83,0.23
12/10/2014,453.792,3705.51,0.21
12/11/2014,449.737,3723.32,0.21
12/12/2014,433.29,3663.1,0.19
12/15/2014,431.434,3639.97,0.22
12/16/2014,428.269,3609.06,0.21
12/17/2014,443.001,3682.7,0.23
12/18/2014,456.105,3771.72,0.25
12/19/2014,457.771,3788.97,0.26
12/22/2014,459.067,3803.94,0.28
12/23/2014,462.931,3810.78,0.26
12/24/2014,462.245,3810.39,0.26
12/26/2014,462.194,3823,0.26
12/29/2014,461.978,3826.95,0.25
12/30/2014,460.224,3808.69,0.23
12/31/2014,454.478,3769.44,0.25
1/2/2015,453.424,3768.68,0.25
1/5/2015,441.692,3700.03,0.26
1/6/2015,434.828,3667.14,0.25
1/7/2015,444.03,3710.94,0.25
1/8/2015,449.216,3777.4,0.23
1/9/2015,443.891,3745.67,0.22
1/12/2015,440.967,3715.36,0.19
1/13/2015,442.302,3706.15,0.2
1/14/2015,439.467,3684.72,0.18
1/15/2015,435.273,3650.74,0.16
1/16/2015,442.416,3699.79,0.17
1/20/2015,440.535,3705.64,0.17
1/21/2015,444.234,3723.62,0.17
1/22/2015,458.584,3780.51,0.17
1/23/2015,451.377,3759.76,0.17
1/26/2015,454.262,3769.45,0.18
1/27/2015,446.75,3718.99,0.17
1/28/2015,438.552,3669.1,0.17
1/29/2015,440.98,3704.35,0.17
1/30/2015,432.807,3656.28,0.18
2/2/2015,441.87,3703.77,0.17
2/3/2015,448.619,3757.34,0.21
2/4/2015,445.861,3742.84,0.2
2/5/2015,456.08,3782.11,0.2
2/6/2015,460.669,3770.2,0.26
2/9/2015,458.686,3754.36,0.24
2/10/2015,471.142,3794.62,0.25
2/11/2015,470.163,3795.82,0.24
2/12/2015,476.493,3833.35,0.23
2/13/2015,477.968,3849.29,0.23
2/17/2015,483.42,3856.04,0.25
2/18/2015,480.281,3855,0.23
2/19/2015,479.963,3851.53,0.23
2/20/2015,478.73,3875.6,0.23
2/23/2015,478.463,3874.46,0.22
2/24/2015,480.599,3885.27,0.22
2/25/2015,477.815,3882.95,0.21
2/26/2015,476.671,3877.85,0.22
2/27/2015,472.095,3866.42,0.22
3/2/2015,478.451,3890.32,0.22
3/3/2015,474.942,3872.71,0.26
3/4/2015,471.968,3856.51,0.26
3/5/2015,472.991,3861.29,0.25
3/6/2015,467.276,3807.04,0.27
3/9/2015,466.151,3822.42,0.27
3/10/2015,455.411,3757.83,0.25
3/11/2015,458.249,3751.2,0.25
3/12/2015,471.418,3799.43,0.24
3/13/2015,470.178,3776.44,0.24
3/16/2015,478.284,3827.62,0.26
3/17/2015,478.514,3814.91,0.27
3/18/2015,482.989,3861.39,0.23
3/19/2015,473.004,3842.62,0.26
3/20/2015,484.115,3877.26,0.24
3/23/2015,478.604,3870.49,0.24
3/24/2015,471.917,3847.05,0.24
3/25/2015,465.294,3791.13,0.25
3/26/2015,463.031,3782.21,0.28
3/27/2015,462.366,3791.9,0.27
3/30/2015,470.638,3838.65,0.27
3/31/2015,467.749,3805.27,0.26
4/1/2015,463.568,3790.66,0.27
4/2/2015,468.465,3804.14,0.25
4/6/2015,469.207,3829.31,0.21
4/7/2015,471.303,3821.49,0.22
4/8/2015,472.697,3833.2,0.22
4/9/2015,475.024,3850.29,0.22
4/10/2015,472.365,3870.31,0.24
4/13/2015,472.671,3852.93,0.23
4/14/2015,477.747,3859.22,0.23
4/15/2015,481.583,3879.1,0.23
4/16/2015,475.855,3876.17,0.22
4/17/2015,467.186,3832.33,0.23
4/20/2015,472.697,3867.82,0.24
4/21/2015,469.897,3862.15,0.23
4/22/2015,472.441,3881.93,0.23
4/23/2015,475.535,3891.46,0.24
4/24/2015,476.878,3900.24,0.24
4/27/2015,475.484,3884.1,0.25
4/28/2015,483.104,3895.21,0.24
4/29/2015,468.81,3880.9,0.25
4/30/2015,465.32,3841.78,0.24
5/1/2015,471.329,3883.75,0.25
5/4/2015,473.413,3895.16,0.25
5/5/2015,468.017,3849.41,0.24
5/6/2015,464.629,3833.7,0.25
5/7/2015,467.544,3849.13,0.24
5/8/2015,473.119,3901.01,0.23
5/11/2015,470.229,3881.93,0.25
5/12/2015,466.892,3870.69,0.25
5/13/2015,466.841,3870.36,0.24
5/14/2015,474.947,3912.52,0.23
5/15/2015,474.155,3915.99,0.23
5/18/2015,473.976,3928.15,0.22
5/19/2015,474.449,3926.41,0.23
5/20/2015,473.387,3923.18,0.23
5/21/2015,470.792,3932.9,0.22
5/22/2015,470.613,3924.16,0.23
5/26/2015,466.713,3883.88,0.24
5/27/2015,471.38,3920.11,0.27
5/28/2015,472.441,3915.82,0.26
5/29/2015,467.672,3891.18,0.26
6/1/2015,465.742,3899.59,0.26
6/2/2015,464.629,3895.85,0.26
6/3/2015,466.611,3904.83,0.26
6/4/2015,457.508,3871.23,0.27
6/5/2015,457.086,3865.83,0.29
6/8/2015,454.68,3841.45,0.27
6/9/2015,453.754,3843.16,0.27
6/10/2015,457.459,3889.7,0.28
6/11/2015,459.002,3897.59,0.28
6/12/2015,454.654,3870.56,0.28
6/15/2015,457.034,3852.75,0.28
6/16/2015,459.607,3874.73,0.28
6/17/2015,459.633,3882.49,0.27
6/18/2015,464.238,3921.43,0.26
6/19/2015,462.064,3900.64,0.25
6/22/2015,461.768,3924.41,0.27
6/23/2015,463.299,3927.23,0.3
6/24/2015,457.407,3898.47,0.3
6/25/2015,451.696,3887.04,0.29
6/26/2015,455.992,3886.21,0.29
6/29/2015,443.218,3805.5,0.27
6/30/2015,445.071,3815.85,0.28
7/1/2015,446.897,3843.26,0.28
7/2/2015,444.325,3842.06,0.26
7/6/2015,440.993,3827.35,0.26
7/7/2015,440.736,3850.66,0.25
7/8/2015,429.814,3787.67,0.24
7/9/2015,433.377,3796.26,0.25
7/10/2015,436.683,3843.1,0.28
7/13/2015,442.858,3885.97,0.28
7/14/2015,440.89,3903.31,0.27
7/15/2015,445.727,3900.5,0.28
7/16/2015,455.748,3931.85,0.29
7/17/2015,456.082,3936.22,0.29
7/20/2015,454.23,3939.35,0.31
7/21/2015,452.583,3922.7,0.34
7/22/2015,450.242,3913.75,0.34
7/23/2015,445.662,3891.79,0.33
7/24/2015,439.192,3850.15,0.32
7/27/2015,432.541,3827.93,0.32
7/28/2015,433.313,3875.37,0.32
7/29/2015,437.172,3904.21,0.33
7/30/2015,435.77,3904.64,0.36
7/31/2015,432.644,3895.8,0.33
8/3/2015,430.56,3885.07,0.33
8/4/2015,427.653,3876.44,0.37
8/5/2015,430.547,3889.99,0.38
8/6/2015,428.463,3860.92,0.35
8/7/2015,426.894,3849.96,0.38
8/10/2015,431.705,3899.36,0.4
8/11/2015,424.514,3862.81,0.37
8/12/2015,420.822,3867.37,0.37
8/13/2015,419.253,3863.03,0.4
8/14/2015,422.121,3878.16,0.41
8/17/2015,423.652,3899.1,0.4
8/18/2015,422.867,3889.6,0.42
8/19/2015,415.844,3857.74,0.39
8/20/2015,407.868,3776.36,0.39
8/21/2015,395.274,3656.67,0.36
8/24/2015,384.854,3512.65,0.33
8/25/2015,379.052,3465.19,0.36
8/26/2015,389.897,3600.73,0.35
8/27/2015,404.536,3688.6,0.36
8/28/2015,400.368,3691.3,0.38
8/31/2015,391.904,3660.75,0.39
9/1/2015,381.318,3552.65,0.39
9/2/2015,386.799,3618.25,0.37
9/3/2015,389.04,3622.66,0.36
9/4/2015,381.24,3567.41,0.36
9/8/2015,390.556,3657.32,0.39
9/9/2015,384.518,3606.8,0.39
9/10/2015,390.401,3626.14,0.39
9/11/2015,392.992,3643.54,0.4
9/14/2015,390.077,3628.87,0.4
9/15/2015,398.939,3675.48,0.47
9/16/2015,406.208,3707.62,0.46
9/17/2015,403.772,3698.74,0.39
9/18/2015,400.196,3638.99,0.35
9/21/2015,404.757,3655.64,0.36
9/22/2015,394.314,3610.7,0.35
9/23/2015,392.927,3603.49,0.34
9/24/2015,389.364,3591.37,0.32
9/25/2015,392.564,3589.71,0.35
9/28/2015,381.007,3498.61,0.34
9/29/2015,380.307,3503.13,0.33
9/30/2015,385.425,3570.17,0.33
10/1/2015,383.417,3577.47,0.31
10/2/2015,393.057,3629.04,0.25
10/5/2015,406.337,3695.61,0.26
10/6/2015,405.197,3682.33,0.26
10/7/2015,415.446,3713.36,0.27
10/8/2015,412.764,3746.12,0.27
10/9/2015,412.168,3748.96,0.28
10/12/2015,408.994,3753.73,0.28
10/13/2015,408.294,3728.48,0.27
10/14/2015,417.817,3711.11,0.21
10/15/2015,421.911,3766.43,0.22
10/16/2015,428.649,3783.64,0.23
10/19/2015,424.827,3784.72,0.23
10/20/2015,423.881,3779.44,0.23
10/21/2015,417.182,3757.91,0.23
10/22/2015,434.505,3820.49,0.23
10/23/2015,441.554,3862.65,0.24
10/26/2015,436.669,3855.29,0.25
10/27/2015,434.79,3845.45,0.29
10/28/2015,448.719,3891.34,0.33
10/29/2015,453.306,3890.04,0.33
10/30/2015,456.04,3871.33,0.34
11/2/2015,459.408,3917.3,0.37
11/3/2015,464.461,3928.05,0.39
11/4/2015,461.896,3915.52,0.4
11/5/2015,462.946,3911.89,0.42
11/6/2015,462.168,3910.98,0.47
11/9/2015,452.93,3873.37,0.47
11/10/2015,453.837,3880.23,0.51
11/11/2015,454.135,3867.71,0.51
11/12/2015,447.968,3814.29,0.51
11/13/2015,444.741,3771.59,0.5
11/16/2015,456.506,3828.46,0.5
11/17/2015,457.918,3824.14,0.5
11/18/2015,467.26,3886.26,0.49
11/19/2015,465.265,3882.06,0.49
11/20/2015,469.631,3897.45,0.49
11/23/2015,470.655,3892.8,0.5
11/24/2015,462.311,3897.67,0.52
11/25/2015,467.247,3897.57,0.52
11/27/2015,464.358,3900.74,0.5
11/30/2015,471.264,3882.84,0.51
12/1/2015,471.51,3924.63,0.51
12/2/2015,467.847,3882.38,0.52
12/3/2015,458.827,3826.74,0.57
12/4/2015,470.246,3905.31,0.6
12/7/2015,463.35,3878.31,0.67
12/8/2015,454.838,3853.48,0.76
12/9/2015,449.142,3823.9,0.72
12/10/2015,450.029,3832.93,0.71
12/11/2015,420.739,3759.09,0.68
12/14/2015,416.594,3777.22,0.68
12/15/2015,429.551,3817.36,0.69
12/16/2015,431.454,3873.12,0.7
12/17/2015,430.424,3815.46,0.69
12/18/2015,419.032,3747.56,0.67
12/21/2015,424.35,3777.15,0.64
12/22/2015,430.815,3810.85,0.66
12/23/2015,442.716,3858.47,0.65
12/24/2015,439.796,3852.31,0.64
12/28/2015,446.379,3843.94,0.66
12/29/2015,447.878,3885.55,0.67
12/30/2015,445.857,3857.9,0.64
12/31/2015,443.863,3821.6,0.65
1/4/2016,434.191,3763.99,0.61
1/5/2016,435.312,3771.57,0.68
1/6/2016,430.359,3723.44,0.67
1/7/2016,411.55,3635.29,0.66
1/8/2016,401.187,3595.91,0.64
1/11/2016,401.891,3598.97,0.63
1/12/2016,408.76,3627.06,0.62
1/13/2016,397.055,3536.92,0.6
1/14/2016,404.081,3596.03,0.55
1/15/2016,386.588,3518.51,0.49
1/19/2016,383.225,3520.4,0.48
1/20/2016,380.618,3479.75,0.43
1/21/2016,377.881,3497.94,0.44
1/22/2016,391.776,3568.9,0.47
1/25/2016,377.646,3513.11,0.47
1/26/2016,390.081,3562.81,0.47
1/27/2016,393.809,3524.33,0.47
1/28/2016,389.964,3544.13,0.47
1/29/2016,409.634,3631.96,0.47
2/1/2016,407.013,3630.46,0.47
2/2/2016,392.623,3562.52,0.54
2/3/2016,396.338,3581.53,0.54
2/4/2016,408.904,3587.71,0.52
2/5/2016,401.148,3521.6,0.55
2/8/2016,382.521,3472.08,0.51
2/9/2016,383.916,3470.5,0.52
2/10/2016,389.169,3471.04,0.52
2/11/2016,383.499,3428.99,0.47
2/12/2016,399.909,3496.28,0.51
2/16/2016,409.907,3555.2,0.51
2/17/2016,416.959,3614.16,0.53
2/18/2016,411.862,3597.49,0.53
2/19/2016,409.673,3597.92,0.53
2/22/2016,412.488,3649.92,0.55
2/23/2016,403.898,3604.68,0.55
2/24/2016,401.448,3620.87,0.55
2/25/2016,408.799,3662.84,0.56
2/26/2016,409.19,3656.42,0.6
2/29/2016,406.635,3627.06,0.62
3/1/2016,420.465,3713.7,0.68
3/2/2016,425.888,3729.59,0.67
3/3/2016,424.193,3743.02,0.65
3/4/2016,425.007,3755.47,0.67
3/7/2016,428.906,3759.05,0.67
3/8/2016,420.597,3717.49,0.68
3/9/2016,430.98,3736.92,0.68
3/10/2016,426.622,3737.74,0.69
3/11/2016,445.867,3800.07,0.7
3/14/2016,443.464,3795.53,0.7
3/15/2016,438.62,3788.62,0.71
3/16/2016,438.542,3810.09,0.66
3/17/2016,448.873,3835.26,0.64
3/18/2016,449.687,3852.15,0.62
3/21/2016,448.925,3855.97,0.63
3/22/2016,446.615,3853.18,0.64
3/23/2016,445.315,3828.58,0.64
3/24/2016,438.817,3827.14,0.63
3/28/2016,442.27,3829.26,0.65
3/29/2016,446.208,3863.8,0.63
3/30/2016,448.124,3881.01,0.61
3/31/2016,447.074,3873.11,0.59
